text,actual,predicted,probability
i went to see this movie at our college theater thirty years ago because i liked bruce dern in silent running and family plot  to this day  sorry jack nicholson   it is still the dullest movie i ve ever seen  it just went on and on with not_discernible point and then   it just ended  the lights came up and i watched everyone looking around in confusion  had the projectionist missed a reel  i ve not_had the urge to find out  all i remember about the movie is that it was a non drama about some annoying college basketball players and their coach  the most enjoyable part of the movie was watching the totally mystified audience afterwords  fortunately  this was just an exception for jack  bruce  and karen black,0,1,0.3821058497208018
the novelty of hearing clean cut jay leno spout four letter words is the only memorable aspect of this formulaic mismatched police partners caper  in collision course  the pelican faced comedian teams up with the late pat morita to track down a stolen prototype turbocharger  think car lover leno played a hand in the plot    the two leads try hard  they really do  but leno is not_actor and morita s fish out of water routine gets old in a hurry  the film carries a bit of cheesy  80s appeal  but its worthy moments become increasingly scarce as it fills out its overlong 100 minute running time  fans of leno s considerable comedic talents will feel let down  everyone else will just be bored,0,1,0.454040972012232
first off  the movie was not_true to facts at all  i just saw the documentary a few days earlier and the movie wasn t anything like it  first of all nash was a genius at mathematics and this is what the movie should have been about not_a story about a man who was cured and who found love at the end and so on  also there are a lot of scenes that were just plain wrong   the scene where he rode around with a bike at the campus happened in his early university years not_after it  in my opinion russell crowe didn t fit to this part at all since he doesn t look the intelligent individualist type  therefore he really couldn t play one  it would have been great if it would have focused more on the mathematics  similar to pi  and not_the over dramatized lovelife  at this level abm was too hollywood ish and too superficial to be great  personally i think he wasn t mad nor paranoid and he was onto something since people of that caliber tend to know more than we  lesser mortals   5 10,0,1,0.6355412342410408
two years ago at sundance i loved josh kornbluth s directing debut haiku tunnel  so i was looking forward to his brother  and frequent collaborator  jacob s  the best thief in the world  this is a drama about a seemingly good kid growing up in a lower class area of new york  the movie is not_without its poignant moments  but at times it is as if kornbluth is working way too hard to state the obvious  life can be very difficult for some people  and life isn t fair more subtle  and more important  is our understanding that despite all of these somewhat abhorrent cultural underpinnings and the anti social behavior they may spawn  these characters have not_shortage of goodness and humanity  we can recoil at their language and their living conditions  but we are cannot discount their intent  and in fact  their struggles to maintain a family under such adversity has a certain nobility that most of us can barely appreciate  kornbluth grew up in this neighborhood  and his compassion for the people is evident throughout having said all this  the best thief in the world suffers from many painful flaws  including the title   the characters aren t very believable  the writing is uneven  and the plot line is barely discernible  and for many the most disturbing is that kornbluth uses two young black boys mimicking gangsta rap between scenes  to each his own  but while i don t question the potential realism of this phenomenon  it pains me to see 5 year old children mf ing and talking about having sex with a line up of women  it s unnecessary shock value and is a forced bit of borrowed interest,0,1,0.6354699956164633
a christmas story  is one of many people s all time most beloved films  acs was able to take the viewer to a time and a place in such a way that very few films ever have  it had a sweetness and goodwill to it that is rare so i awaited  and awaited  its sequel   it runs in the family    the film was almost released a couple of times  only to be pulled at the last minute  when it finally came out  iritf was  and is  i guess  a total failure the sets and cinematography were just fine  but the directing totally  completely missed the mark  the film was nothing more than a cash flow formula of lazy casting  lazy writing  and disconnected acting the narrator  jean shepard  who was one of america s great humorists and story tellers  forced upon us a false reprise of the warm wit he used in acs  he over emoted  and why he did that i ll not_know  he somehow managed to become an annoying  overwrought parody of himself the writing and acting in iritf is inauthentic and forced  the actors may have seen acs  but whatever wit and nuance that was in acs mustn t have registered at all on any of them  the acting was embarrassingly slapstick and bereft of any of shepard s dry humor acs will always be a real treasure  but to call iritf a sequel is to insult all of the fans of jean shepard and acs,0,1,0.39713350661010505
sex wish was actually released  minus ten minutes of more  ahem   extreme  footage  here in the uk back in the early days of the video boom  and caused a tabloid storm in a teacup when it allegedly inspired a copycat murder case  strangely enough  the papers brushed this ultra disturbing flick under the carpet in their headlong rush to get the comparatively innocuous likes of frozen scream and night of the demon canned  and the film has been all but forgotten as a result  i jumped at the chance to watch it on a dvd rw and spent most of the film s duration with my jaw on the floor  it s not_so much politically incorrect as utterly demented  a triple x take on michael winner s death wish  did the title kind of give the game away as far as inspiration was concerned   with hardcore sex and some truly nasty violence thrown into an already bubbling brew of seventies sleaze  if you don t consider yourself to be squeamish  this may force you to think again  by the time sex wish is over  you ll want to scrub your eyeballs clean with disinfectant and take a long hot shower to purge yourself  if any film truly deserves the  it s only a movie  only a movie  only a movie  tag line  it s this one highlights  or lowlights    a rapist using a vibrator on a victim as he masturbates over her  harry reems s scene stealing moustache  the helpless young black couple who are forced to screw in front the sword cane killer  they d have won oscars for their entirely credible performances if the academy had gone mad  before the man is castrated for his troubles  and some jarringly slick direction that threatens to lift the proceedings above their obvious grind house origins  don t say i didn t warn you  if you thought the world was a more innocent place thirty years ago  sex wish will prove you very  very wrong,0,1,0.3719238702522063
once in a while  a movie will sweep along that stuns you  draws you in  awes you  and  in the end  leaves you with a renewed belief in the human race from the artistry form  this is not_it  this is an action movie that lacks convincing action  it stinks  rent something else,0,1,0.6115357579011498
robert wagner is the evil boss of digicron  a telecommunications company with a virus that kills people  so you re saying that the software virus has become a real virus that can kill people   that may be medically possible but not_possible from my system   i m having to write some new virus software of my own to trap it   it may take some time  but it s not_going after software  it s killing people watch out for the  i m into virology  love moment and perhaps first ever film plot to feature death by braille keyboard,0,1,0.3998132492100057
after reading the other reviews for this film i am of the opinion that the high markers are probably paid studio lackeys as the film i saw was absolutely dire  with wooden acting  lacklustre scripting and plodding predictable directing  one of the few plus points has to be the stunning scenery as this film features some stunning backdrops with great sweeping vistas and dramatic skies and wide open prairies  sadly when the most memorable thing in a film is the part featured behind the actors this has to be a warning sign as to the quality of the movie  all in all a thoroughly uninspiring addition to the western genre which even at the very reasonable price it can be obtained on dvd is best to avoid,0,1,0.42293279764814845
beautifully photographed and ably acted  generally  but the writing is very slipshod  there are scenes of such unbelievability that there is not_joy in the watching  the fact that the young lover has a twin brother  for instance  is so contrived that i groaned out loud  and the  emotion light bulb connection  seems gimmicky  too i don t know  though  if you have a few glasses of wine and feel like relaxing with something pretty to look at with a few flaccid comedic scenes  this is a pretty good movie  not_major effort on the part of the viewer required  but italian film  especially italian comedy  is usually much  much better than this,0,1,0.590253129641921
to heighten the drama of this sudsy maternity ward story  it s set in a special ward for  difficult cases   the main story is loretta young s  she s on leave from a long prison stretch for murder  will the doctors save her baby at the cost of her life  or heed her husband s plea for the opposite  melodrama and sentiment are dominant  and they re not_the honest sort  to say the least  for example  just to keep things moving  this hospital has a psycho ward next door to the maternity ward  and lets a woman with a hysterical pregnancy wander about stealing babies there are just enough laughs and sarcasm for this to be recognizable as a warners film  mostly from glenda farrell  who swigs gin from her hot water bottle while she waits to have twins that  to her chagrin  she finds there s now a law against selling  an example of her repartee   be careful   farrell   it s too late to be careful   aline macmahon is of course wonderfully authoritative as the chief nurse  but don t expect her to be given a dramatic moment the main theme of the film is that the sight of a baby turns anyone to mush  even given the obvious limitations  this film should have been better than it is,0,1,0.5536394233824834
i have been looking for this film for ages because it is quite rare to find as it was one of the video nasties  i finally found it on dvd at the end of last year it is a very low budget movie the story is set around amazon jungle tribes that are living in fear of the devil  laura crawford is a model who is kidnapped by a gang of thugs while she is working in south america  they take her into the jungle laura is guarded by some ridiculous native who calls himself  the devil  she has to go though all unpleasant things until they are happy  maidens are chained up  the devil demonstrates eating flesh in a horrible manner  peter weston  is the devil hunter  who goes into the jungle to try and rescue her,0,1,0.41586144945388975
i d not_seen a tarzan movie before so when i saw it on the tele i thought i d give it a shot  unfortunately i have to say i was disappointed  tarzan was over 40 years old and somewhat overweight  not_how i d imagined tarzan would look  and  unless i missed it while making myself a cup of tea  tarzan not_gave his traditional warbling yell  also missing was tarzan swinging through the trees   leaping from vine to vine oh well  so much for expectations  anyway  jane was there   the monkey cheeta was there  there was some guy with a guitar there  there were villains and good guys and a romance    all very harmless and predictable  nothing bad  you understand  but equally nothing good probably not_the best movie to introduce tarzan  4 10,0,1,0.4746058096556715
this was a disappointing film for me  it came to me via a boxed set entitled   classic film noir   which was a gift from someone who knows i typically enjoy films done in that style  i insist that noir is a style  not_a genre   i do not_think it is a noir film at all  there seems to be a tendency these days to label and market every black and white b movie made from 1947 to 1955 as noir  and the label does not_always fit  there is a persecuted male protagonist  ed cullen  lee j  cobb   and most of the film s action takes place indoors  those are just about the only noir elements that i could see  there is not_pervasive paranoia  or any real reason why one should sympathize with ed cullen  jane wyatt was overdressed and unconvincing as a femme fatale  i do not_want to spoil this film for potential viewers  however  i would be interested in hearing what other connoisseurs of film noir have to say about it,0,1,0.8112262919027945
another friday the 13th ripoff  even featuring some of its music  a group of young adults get together for a small high school reunion and start getting slaughtered a la jason voorhees  could it be that nerd they used to torment in school routine slash fest is fun for fans of the genre  and contains the usual t a quota for films if its ilk  the ending is a bit more imaginative than your standard slasher mpaa  rated for violence gore  language  sexuality  nudity  and some drug content,0,1,0.6373694005304307
a young woman unwittingly becomes part of a kidnapping plot involving the son of a movie producer she is babysitting  the kidnappers happen to be former business partners of the son s father and are looking to exact some revenge on him  our babysitter must bide her time and wait to see what will become of the son and herself  while the kidnappers begin to argue amongst themselves  placing the kidnap victims in great peril   according to the dvd sleeve s synopsis that acclaimed director rené clément could be responsible for this haphazard crime thriller is the real shocker  despite beginning with the appearance of having been edited in a washing machine  the film develops a linear storyline  once you ve figured out what is going on  the engaging maria schneider  as michelle  and endearing john whittington  as boots  can get you through the film  there are a couple of female nude scenes  which fit into the storyline well      wanted  babysitter  10 15 75  rené clément   maria schneider  john whittington  vic morrow,0,1,0.42443595581679383
so there s an old security guard and a guy who dies and then there s kevin  the world s biggest wuss  kevin wants to impress his incredibly insensitive  bratty  and virginal girlfriend amy  as he returns from work to    a random house    he finds his  friends   the sexually confusing red shorted kyle and the truly revolting sluttish daphne  they are soon joined by daphne s boyfriend  the trigger happy sex crazed macho lunkhead nick  and there s the title creatures  horrid little dogeared puppets who kill people by giving them their heart s desire  kyle s heart s desire is to mate with a creepy  yucky woman in spandex  nick s heart s desire is to throw grenades in a grade school cafeteria   i mean nightclub  kevin s heart s desire is to beat up a skinny thug with nunchucks  amy s heart s desire is to be a disgusting slut  daphne s already a disgusting slut  so she doesn t have a heart s desire  along the way a truly hideous band sings a truly odd song  the hobgoblins randomly go back to where they came from then blow up   citizen kane  cannot hold a candle to this true masterpiece of american cinema,0,1,0.6991540065616108
not_a new story line  but this romantic comedy makes the concept work  a young man john cusack  and a drop dead gorgeous woman kate beckinsale keep meeting by chance and wonder if they are meant for each other  although both are promised to others   oddly enough they still feel that their soul mate is out there somewhere  a little sappy in some places  but viva la love  being a romantic i am almost obligated to be riveted  my favorite scene is where cusack is on the ground and snow starts falling  the finale is almost too sweet  but most deserving  this is not_one of cusack s deeper roles  but who in the hell could not_be smitten by beckinsale  notable support is provided by jeremy piven and molly shannon  john corbett plays the worst role i ve ever seen him in  on the other hand eugene levy is quirky and funny  watch this with your soul mate,0,1,0.8195728968050995
acclaimed japanese director takashi miike can t seem to get the wheels moving with this torpid thriller  an adaptation of yasushi akimoto s book concerning an evil old woman  and child abuser   who is part of a new urban legend  if your cell phone rings with a strange tone  and you see the message  one missed call   you will replay the message only to hear your own final words before your death  most successful part of the film is the trenchant satire of reality tv cameras intruding on the future victims  but the not_so elaborate deaths  which include a hidden piece of red candy   are disappointing and dispiriting  the frequent shots of ravaged dead bodies are actually displayed rather discreetly  and this overall politeness may be the reason why the film is ultimately so staid  hollywood predictably jumped on the far fetched plot in 2008  yet the u s  version fared not_better  not_stars from,0,1,0.479927492633362
there is not_question as to who is in command of the training of cadets in this film  major chick davis  pat o brien   o brien plays an officer who adheres to military discipline in the creation of a new kind of soldier from his cadets  the bombardier  but he is not_so rigid as to be unfair or unfriendly  in fact  he even changes his opinion as to the value of women working in the military  he s tough when he has to be  yet at other times he is a clear mix of coach and pastor  roles he perfected in other films  his character is the foundation of the action around which everything revolves  o brien seems natural in the role  and plays it in fine fashion  two things help this movie  o brien s performance and the spectacular special effects ending,0,1,0.665493417040587
this is exactly the type of film that frustrates me the most  great cast  great director  great story potential  then they ruin it all with a screenplay that goes nowhere   and says nothing while going there  there is not_depth here whatsoever  not_depth of characters  not_depth of plot  not_depth of surprise  suspense  or common sense  we know what s happening  we are told how they plan to fix the problem  they fix the problem  throw a surprise at us near the end that fails to generate any suspense  then they end the film abruptly  wasted opportunity on the plus side  glenn ford leads a cast of uk  and one french  actors who are all fantastic  doing an incredibly impressive job with the one dimensional writing they were given  one of the absolute favorites is herbert walton as  old charlie   who provides some wonderful bits of humor and warmth to a dark and serious film  i also thought the film had a great look to it   all shadows and fog   very film noir in feel even though the actors do the best they can and the directing is enjoyable  it still just isn t enough for me to recommend spending the time to view the film  there are far better glenn ford movies out there  the big heat  gilda  affair in trinidad  etc,0,1,0.8438840752252534
i agree with most if not_all of the previous commenter s tom  bighouseaz yahoo com   the zatoichi series is a great character study combined with great sword fighting and excitement i have seen zatoichi 1 13 15 16  i believe 14 has not_been released on zone 1  usa   zatoichi the outlaw was disappointing  the story line was complicated  and seemed to be a hodgepodge of many previous zatoichi story lines  at one point  i was wondering if i was not_seeing a remake of a previous zatoichi film this film was disappointing because it started to depend on effects  a head rolling  limbs severed  blood  and less on the nobility of the zatoichi character  all the previous films succeeded based on the storyline and action  and won a great following without having to resort to effects i am just hoping that the remaining zatoichi films do not_follow the same trend  this is the first zatoichi film from his studio  i highly recommend all the previous zatoichi films    and recommend them,0,1,0.6953550291890049
my brother tom aspect ratio  1 85 1sound format  dolby digitalfollowing an episode of sexual abuse at the hands of a trusted neighbor  young jessica  jenna harrison  forms a relationship with a strange boy  ben whishaw  she meets in the woods  unfortunately  whishaw has secrets of his own  not_less troubling and far more dangerous   dour drama  sparked by brave performances by harrison and whishaw  in which two kindred spirits immerse themselves in a mutual love of nature after being traumatized by their experiences in the  real world   unfortunately  their friendship unravels as harsh reality begins to intrude  leading to an inevitable tragedy  directed by dom rotheroe and photographed in digital video format  the movie looks ragged in places  too many awkward close ups and sloppy hand held camera moves  and takes a while to find its feet  but the dramatic pay off is quietly rewarding,0,1,0.6485393080146651
as far as films go  this is likable enough  entertaining characters  good dialogue  interesting enough story  i would have really quite liked it had i not_been irritated immensely whilst watching at the utter disrespect it shows the city it is set in glasgow  in scotland  yet every character is english  save for sean s girlfriend  who is dutch   scottish accents are heard only fleetingly in menial jobs   roles  as a scottish woman    as a viewer who likes her  real life  films to be a bit more like real life  i really don t think it would have hurt to use any one of the countless talented scottish actors   or at least got english ones who could toss together a decent accent  the futile attempt at using the word  wee  a few times did nothing but to further the insult,0,1,0.4002233527885305
what starts out as a gentle country yarn  inoffensive and mildly enjoyable romantic tale changes pace as edward norton s initially charming harlan gradually reveals more about himself and things take a turn for the sinister  as the film gradually changes from a southern romance to a modern wild western an amiable rancher  norton  wanders into town and charms a young girl  evan rachel wood   seemingly rescuing her from a dead end existence with her bad tempered father with a whirlwind romance  but it gradually becomes apparent that there is more to this cowboy than meets the eye edward norton   a real chameleon actor  with changing facial hair to match  playing a country hick  accent slightly dodgy but maybe because he s merely trying to act the part without worrying about the accent  he certainly makes it appear effortless to make all the nuanced little adjustments as we learn more about harlan  however  with too many small changes it means we are not_sure exactly where harlan is coming from  and what seemed like a good performance from norton gradually becomes confused  evan rachel wood is likable without ever really having a great deal to do other than bat her eyelids at norton down in the valley strikes as a slightly uneven tale due to its change of pace  and by not_making the protagonist s motives clear the audience s sympathies for the characters remain uncertain  should we like this drifter or not_even after a dramatic turn of events it remains unclear  this ambiguity is to the film s detriment  as if the writer could not_make up their mind what kind of story they wanted to tell and settled for somewhat of a hotch potch  had the film remained one or the other it might have been a solid film  but as it is what we are left with is something of a mess  fans of old fashioned romance will enjoy a portion of the film but will be put off by the darkening tone  completist fans of norton aside  or fans of the lush scenery of the san fernando valley   give this a miss,0,1,0.6855767659846893
hilariously obvious  drama  about a bunch of high school  i think  kids who enjoy non stop hip hop  break dancing  graffiti and trying to become a dj at the roxy  or something  to be totally honest i was so bored i forgot  even people who love the music agree this movie is terribly acted and  as a drama  failed dismally  we re supposed to find this kids likable and nice  i found them bland and boring  the one that i really hated was ramon  he does graffiti on subway trains and this is looked upon as great  excuse me  he s defacing public property that isn t his to begin with  also these  great  kids tap into the city s electricity so they can hold a big dance party at an abandoned building  uh huh  so we re supposed to find a bunch of law breakers lovable and fun i could forgive all that if the music was good but i can t stand hip hop  the songs were  at best  mediocre and they were nonstop  they re always playing  it got to the point that i was fast forwarding through the many endless music numbers   cut out the music and you haver a 30 minute movie  maybe  there are a few imaginative numbers  the subway dance fight  a truly funny santa number and the climatic roxy show  if you love hip hop here s your movie  but it you re looking for good drama mixed in  forget it  also how did this get a pg rating  there s an incredible amount of swearing in this,0,1,0.47707452360637925
camille 2000 aspect ratio  2 35 1  panavision sound format  monowhilst visiting rome  an amorous nobleman  nino castelnuovo  falls in love with a beautiful young libertine  daniele gaubert   but their unlikely romance is opposed by castelnuovo s wealthy father  massimo serato   and fate deals a tragic blow   a sexed up love story for the swinging sixties  adapted from a literary source  alexandre dumas   la dame aux camelias   by screenwriter michael deforrest  and directed with freewheeling flair by radley metzger who  along with the likes of russ meyer and joe sarno  is credited with redefining the parameters of  adult  cinema throughout the 1960 s and 70 s  using the scope format for the last time in his career  metzger s exploration of  la dolce vita  is rich in visual excess  note the emphasis on reflective surfaces  for example   though the film s sexual candor seems alarmingly coy by modern standards  production values are handsome throughout  and the performances are engaging and humane  castelnuovo and gaubert are particularly memorable   despite weak post sync dubbing  though set in an unspecified future  enrico sabbatini s wacked out set designs locate the movie firmly within its period  and piero piccioni s  wah wah  music score has become something of a cult item amongst exploitation devotees  ultimately  camille 2000 is an acquired taste  but fans of this director s elegant softcore erotica won t be disappointed  next up for metzger was the lickerish quartet  1970   which many consider his best film,0,1,0.7092439567694282
i watched this on the tube last night  the actor s involved first caught my attention  the first scenes were attention getters  some funny some sad  good character development  i felt that the latter third of the film diverged  if it was not_for the early part of the movie i would have stopped watching  i kept watching wanting to how how it tied together unfortunately i feel that it not_happened  i especially did not_like the extend period that several of the character were talking yiddish      was that the other shoe would i recommend  not_i think not_as other reviewers mention much of the slang is dated  60 s jive  but it was not_too distracting  the ending totally turned me off,0,1,0.3719420770077844
the book is so good that at least the opening of this made for tv movie will move you  but then  as it diverges more and more from the book  taking out all the religion and love and mathematics and putting in cotton candy cliches  it becomes boring  still  from comments i ve heard  people who have not_read the book tend to like it  and if it leads even on child to read a wrinkle in time  it will have served its purpose  the most embarrassing change is to make the happy medium a clone of mary poppins  uncle albert  i love to laugh   nothing is quite so squirm inducing as characters on the screen laughing hilariously at things that are totally unfunny,0,1,0.3834964836969424
unfortunately the movie is more concerned with making lame social commentary on a real event  but doesnt have the balls to legitimately document what happened  the constant rhetoric of how violent video games are not_to blame  i get the impression ben coccio is an avid gamer   or how media and music is completely devoid of influence is the obvious message  we even get a laughable scene of the two boys burning all their cd s  talk about subtlety    but the movie only gets away with it because its  fiction   nice try  yes its a great idea to relieve media of influence  but how do we know the kids that have actually planned and executed a school shooting werent influenced by media  or video games  we dont  and we wont with this movie because once again these kids are smart enough to completely relinquish the media  yet dumb enough to scorch a nazi symbol on the ground  haha i somehow dont think so the movie bats you over the head with its portrayal of the normalcy of the families  its almost doing a disservice to think that there wasn t a serious flaw in the family dynamic of kids that have actually gone out and shot their fellow schoolmates  why is everyone so concerned with making killers seem  normal   when they are so obviously not_a completely false and phony depiction,0,1,0.3621036026224618
i loved the apprentice for the first two seasons but now with season 5   or is it 6   things are getting just plain too tiring i used to like the show  but its become donald trumps own ego fest  granted its his company you ll be working for  but come on  some of the things says  you re fired  is just insulting after watching the show  i would not_want to work for him  not_because he is arrogant  pompous or such  its just that the show is unrealistic and the way he handles things makes me just squirm  good entertainment  yes  but tiring as the back stabbing gets so tiring   its not_team work  its not_personal  its just business  watch your back jack,0,1,0.4826712925477634
i love the frequently misnomered  masters of horror  series  horror fans live in a constant lack of nourishment  projects like this  and the similar  greenlight project  with gave us  feast    like it or lump it  are breeding grounds for wonderful thought bubbles in the minds of directors with a horror bent to develop and bring to maturation food for we who love to dine on horror this one began with a kernel of really kool idea and ran     right off the edge of  where in the world am i going with this      i don t know how to spoil the spoiled but  spoiler ahead  all of a sudden     not_there was that light drifting across the night sky earlier     we have long haired luminescent aliens  huh      huh   brain drilling males and     yeah  i get it but     well     the worst curse of storytelling   a rousing and promising set up without a rewarding denouement cue to storytellers     your build up has to have a payoff that exceeds build up  not_the other way around  storytelling math 101 end of spoilers   big oops,0,1,0.57227184481949
this is a simple tale but it feels very manipulative  it lacks pathos for it does not_leave a room for imagination or a personal thought or time for reflection the animation is well done but i feel like it is too presentational  i would have preferred more images from behind  more space in the background and maybe then this would not_feel so kitsch to me but for a hollywood style film it works ok but it is very derivative of aardman films and this is bothering to me  perhaps a longer film will test if this maker can do without the voice over i think the voice over is too glib,0,1,0.7218705006863638
you know what kind of movie you re getting into when the serial killer main character is being transported to the electric chair  in what seems to be a bakery truck   only to have the prison vehicle collide with  and i m not_making this up  a genetic engineering tanker truck  the goo which spurts forth melts him  and fuses his dna with the snow  creating our protagonist  the killer snowman my favorite portion of the movie  however  is an over the shoulder shot of the snowman thrashing some poor schmuck  in which his hands look suspiciously like a couple of white oven potholder gloves mmmmm  schlock,0,1,0.4143720103385856
you ve gotta hand it to steven seagal  whatever his other faults may be  he does have good taste in women  if you pick a seagal movie  chances are there will be one or more very beautiful women in it  and usually  they do not_function as mere eye candy  they get involved in the action and fight  shoot guns  kill with knives  etc   flight of fury  offers the duo of ciera payton  who has a very sexy face  with luscious lips to match angelina jolie s  and katie jones  and finds time to get them involved in both a catfight and a little lesbian fondling  and if it seems like i m spending a little too much time talking about them  it s because the rest of the movie  although passable  is so unexciting that it s hard to find much else to talk about  ironically  the weakest aspect is probably seagal himself  who looks as if he can t even be bothered to try to pretend to care  this being a military type actioner  there is very little fighting in it  and he doesn t fit into his role  a stealth fighter pilot   the best in the world   of course  very well  which may explain his almost offensive sleepwalking    1 2,0,1,0.3675820877994777
monika mitchell s showbiz satire has some laughs and some premeditated violence  i wouldn t say blood soaked  but there is insult and injury  max matteo john cassini is a character actor that has a quirky adaptable presence on screen  but he has a terrible track record of being chosen for the parts he goes after  there is always a producer s nephew or seemingly trivial reason for his not_being awarded the role he seeks  well  the best thing to do is get rid of the competition   max becomes obsessed with such thoughts  the rewarding career is just a swing  push and shot away  other cast members  rene rivera  molly parker  jennifer beals  frank cassini and cameos by eric roberts and sandra oh  well  that s show business   or is it,0,1,0.4206823209139328
two sisters  their perverted brother  and their cousin have car trouble  they then happen about the home of dr  hackenstein whom conveniently needs the body parts of three nubile young women to use in an experiment to bring his deceased lover back to life  he tells them that he ll help them get home in the morning  so they spend the night  then the good doctor gets down to work in this low budget horror comedy i found this to be mildly amusing  nothing at all to actually go out of your way for  i stumbled across it on netflix instant view   streamed it to the xbox 360   but better then i expected it to be for a troma acquired film  most of the humor doesn t work  but their are still some parts that caused me to smile  plus the late  great anne ramsey has a small part and she was always a treat to watch eye candy  bambi darro   sylvia lee baker got topless my grade  d,0,1,0.7116476989298756
one previous reviewer called this film  pure visual joy  i am wondering if s he saw the same film that i did   high art  had to have the most relentlessly depressing interiors since  seven   one can almost forgive sheedy and mitchell for the cliché of going to a b b for their first time  of course  before they do that  one has to watch opium den parties inhabited by people who are not_gainfully employed but can somehow support a flourishing drug habit  not_to mention the icy stares from those familiar movie types  the girlfriend boyfriend at start  who are well aware they re going to be thrown over sometime in the next 100 minutes or so  the movie also states that the sheedy character has retired from professional photography for ten years now  what did she do  retire at age twenty,0,1,0.49212159783788195
this is a japanese film but there is quite a bit of english also spoken in here  it s a pretty film  with nice visuals  featuring the scenic beauty of hawaii however  that was the only redeeming quality for me  the story was generally boring  who wants to watch a young woman sulk for 90 percent of the film because her  picture  husband is a lot older than he advertised he was  granted  that could be a bummer      but get over it only in the last 10 minutes does she do an about face and become fond of him  by then  for most viewers  it was too little too late  we d fallen asleep by then,0,1,0.5126228693248216
when i was a kid in the 50 s and 60 s anything connected with disney was by definition great  what happened  they are able to get any actors and actresses they want  the best of their time  but somehow disney manages to screw things up in spite of their abundant resources disney can afford the best writers  the best producers and directors  but still   they screw things up  this movie is crap  the sad thing is that i suspect disney in their arrogance does not_even know when a movie is good or bad it is only due to the talent of the actors that i can even give it a 3 of 10,0,1,0.5451729359254187
bela lugosi is not_typecast in this fantastic twelve part adventure serial  playing the lead as frank chandler chandu the magician  enjoying his role as a representative of the forces of white magic pushed against those of black  while displaying vigourous fighting skill  successfully wooing a young egyptian princess  and cutting a lean and dashing figure in yachting gear  complete with nautical cap  the somewhat lumpy plot engages chandler chandu in an ongoing series of escapades pointed at achieving the rescue of his fiancee  princess nadji maria alba  and others from the clutches of the idol worshipping sect of ubasti  which covets nadji s blood in order to revivify an ancient mummified princess entombed upon the mysterious island of lemuria  director ray taylor  an old hand at such entertainments keeps events moving briskly  but repeated scenes and footage  a good deal of which is to be found in the previous year s skull island setting from king kong  and the port locale from son of kong  reduces original action to less than 60 minutes from the serial s running length of over two and one half hours and  if viewed at one sitting  becomes lacking in effect to most viewers  unless insomniac,0,1,0.4495097167228044
despite  or perhaps in part because of the clever use of music to underscore the motivations and ideologies of each of the major characters  stereotypes are in  and verisimilitude and characterization are out in this not_too subtle cinematic screed one gets the sense that john singleton was dabbling in post structuralist literary theory because it was the flavor of the day  and  higher learning  was the tendentious result  the low point of the movie is the  peace  rally  in which the symbols of the 1960s  free love  movement are reappropriated for what much more closely resembles a  take back the night  rally with live  stridently identity conscious musical acts in tow  perhaps in his prim revisionism the director was trying to assert that identity politics is the new vietnam  ooh  how adrienne rich of him and remy s firing into the crowd is a nice touch  if you re into rich s sort of political posturing i wish i could give this movie negative stars  i can recommend it only to those interested in the 1990s as history  a time when radical feminists brought the academic trinity of race  class  and gender to popular culture and declared man hating  a viable and honorable political option   where s camille paglia when you need her,0,1,0.6289337724674675
possible mild spoiler      as i watched the first half of guilty as sin i couldn t believe it was made in 1993 because it played like a jagged edge   joe eszterhas clone from the mid 80s   it starts with a murder and it s left for the audience to muse   is he guilty or innocent and will he go to bed with his attorney       but halfway through the film shows its early 90s credentials by turning into a   lawyer gets manipulated and stalked by her client   type film which ends in a ridiculous manner   and guilty as sin has an even more ridiculous ending in this respect  this is a very poor thriller but the most unforgivable thing about it is that it was directed by sidney lumet the same man who brought us the all time classic court room drama 12 angry men,0,1,0.4051697132373686
i couldn t give this film a bad rating or bad review for two reasons  robin williams and toni collete  the film has the potential of being a thriller and there are some slight disturbing elements that lean to the psychological which was something the film could have focused a little on  robin williams plays gabriel noon  a storytelling night time deejay who is going through personal issues  his lover moves out and gabriel is having what seems to be a case of storyteller s block  one day he receives and reads a story written by a dying 14 year old boy named pete boland  rory culkin   pete tells the story of his life and the abuse he suffered at the hands of his parents  he lives with his adopted mother and social worker  donna boland  toni collette   gabriel is fascinated and begins a friendship with pete  but things seem strange when gabriel attempts to meet him and discovers the possibility that pete boland may not_even exist  i won t go into detail because i don t want to spoil the film  but i will tell you this  it is quite predictable  fascinating atmosphere for telling a story and good performances from robin williams and toni collette  who i thought was the film s key character  collette is without question one of the most talented and loveliest actresses  her ability to tap into the psyche and personality of the characters she portrays is very uncanny and i hope to see her win an oscar  hell  i think she might pull off getting a best supporting actress nod for this one if the script were a little better   the film starts off as a psychological thriller  but a predictable one at that  if your curious to know the film s ending and twists  then see the film otherwise i would rent another predictable thriller called  hide and seek,0,1,0.6459493761964921
this rather formulaic swords and flying fists movie is a decent early display of john woo s talents  the cinematography is excellent and some of the sword work is truly remarkable  unfortunately the film labours under the burden of a dull story and a glaringly low budget  check some of the setbound fight scenes if you doubt me   nonetheless  it s worth seeing  especially if you can catch in letterboxed,0,1,0.7006927108224555
