text,actual,predicted,probability
"When I was over at Hollywood video I looked through their clearance out movies and there was DEMONICUS for five buckaroos plus fifty percent off! I saw it only once before and couldn't pass up this great deal! The second viewing was much better than the first. The box is so cool and the music is very good. If you haven't seen Demonicus yet I recommend that you do or if you rented and hated Demonicus do give it another chance as another viewing of it may change your mind. If you seen a copy at Hollywood Video for the price I got it for don't pass it up as it is a great deal!<br /><br />Demonicus is well a very different but entertaining movie.Believe it or not is like watching a interactive video game with out playing it!It has very low budget and actors I'M sure that nobody is familiar with. We began the the video game uh I mean film with a guy and a woman some where in Italy and there is a cave that actually looks like a rail road/train track tunnel and she says don't go in there and what does he do?The normal stuff!HE DIDN'T LISTEN TO HER! He goes in there and find lots of gladiator artifacts and armor and a almost perfectly preserved body of a legendary gladiator named Tyrannous!Where did the chair come from that Tyrannous was sitting on and how did his body stay so good and where did the Cauldron Pot come from?So every cave is complete with a Caultron Pot?Tyrannous is wearing his armor,helmet,and has a weapon or two.He does the dumbest thing a person could do,he puts on the helmet and is taken over by the spirit of Tyrannous! From there he walks around just killing all of the campers near by to bring back the real Tyrannous.<br /><br />Now,I said before its like a video game.Its hard to explain but it just feels like it.The music even sounds like video games.The acting is really terrible.The actors say things like why is he doing this,oh he was nuts already and Fine since he's nuts i'm going home!Also the movie also has some major errors like a guy is running and trying to find his girlfriend in the night and is still running in the day time still searching for her with out taking a break!<br /><br />This movie has some errors but it isn't a classic like Werewolf but it is entertaining if you like really low budget error prone movies then you better see Demonicus!",1,0,0.21807040790547844
"Here's a decent mid-70's horror flick about a gate of Hell in NYC that just happens to be an old brownstone. Seems like there's lots of gates of Hell around, but of course this unwitting model happens to decide she needs some space from her boyfriend/fiancée and so she just happens to pick one, which is disguised as a nice and reasonably priced apartment. She meets several strange neighbors, and even attends a birthday party for a cat. Upon meeting with the Realtor because she hears strange noises at night from upstairs, she finds out that she and an old priest are SUPPOSED to be the only tenants. Whoa! Then who are all these weirdos? Her boyfriend (a slimy lawyer, played by Chris Sarandon) starts poking around and finds that things are not what they seem, not by a long shot. This has some decent creepy scenes and the idea of the creaky old folks that are her ""sometimes"" neighbors being other than what they appear is fairly intriguing. A bit of decent gore and even a parade of less-than-normal folks towards the end make this a decent watch, and while I've seen this many times on TV the uncut DVD version is much better, of course. Not a bad little horror flick, maybe a good companion piece to ""Burnt Offerings"". 8 out of 10.",1,0,0.29555518518861024
"I grew up watching Scooby and have been a fan forever. This cartoon moves away from the same old routine that can get boring to viewers. The Crooks in Mask routine gets old and This cartoon is a change from that. It's not meant to replace the Scooby gang it's just a break from the same old crime scene for both viewers and writers I'm sure. The cartoon's focus is on Scooby and Shaggy who inherits a large sum of money and use that money to thwart world conquest plans from a mad scientist and his goons. Small homages of the gang and the gang themselves are featured from time to time. If you are a fan of Scooby-Doo you can still appreciate the bond between a boy and his talking dog, along with the jokes that come with it. Just Enjoythe Cartoon and support the creators/writers and producers so that this won't be the last Scooby Cartoon.",1,0,0.1512818030407549
just watched it on sky TV missed the first half an hour. i did wonder if it was a true story so watched it to the end. there was no brief at the end to say what happened to everyone. it did remind me of speed but at the end of the day i don't suppose it was released at the cinema as we did see the following error. the goof that we saw was that they remove the bonnet (hood) and then later on there are two shots of the car with the police car in front trying to slow it down when the bonnet is back on. it did have me on the edge of my seat especially when i thought the baby was going to hit the bridge and of course when the bridge wasn't going to be lowered and then it was. I'm afraid i did burst into tears so it wasn't that bad!!!!,1,0,0.2674436046809181
"Clearly an hilarious movie.<br /><br />It angers me to see the poor ratings given to this piece of comic genius<br /><br />Please look at this for what it is, a funny, ridiculous enjoyable film. Laugh for christ sake!<br /><br />",1,0,0.3045353517634411
"Why does this have such a low rating? I really don't get it... Is it because of the bad acting? The bad dialogue? Well, who cares about these things in cheesy low-budget horror movies? Seriously, the acting and the dialogue isn't important in those movies. People who hate movies only because of bad acting and bad dialogue shouldn't be allowed to rate cheesy low-budget movies. Those movies shouldn't be taken seriously. Period.<br /><br />Anyway, time to talk about the movie, right? Well, I loved it! I bought it because I expected a gorefest, but it's not a gorefest and the gore is pretty bad (most of the time it's just animal guts placed on the body of the actors and that's lame), but I didn't really care because the movie is hilarious! The characters are hilarious, the acting is hilarious (bad acting is a GOOD thing in cheesy low-budget horror movies), the dialogue is hilarious (bad dialogue is a GOOD thing in cheesy low-budget horror movies), the zombie rapist with a huge dick is hilarious, the flying demon baby is hilarious and I could go on and on and on, but I don't want to say too much... BUT I have to mention that there's a scene in which a girl masturbates a sex doll like it's alive lol! Oh and the zombie rapist falls in love with the sex doll lol!<br /><br />Best lines in the movie:<br /><br />Detective Manners: *sniffs coke* Detective Sloane: What the *beep* are you doing, Manners? What the hell did you snort? What the hell is that? Detective Manners: It's nothing man, it's... Ehh... Cold medicine...<br /><br />Detective Manners: *injects heroin in his arm* Detective Sloane: What the *beep* are you doing, Manners? Are you *beep* insane? Detective Manners: It's cold medicine.<br /><br />Detective Manners: *repeatedly kicks a random guy in the face* Detective Sloane: What the hell's going on, Manners? What are you doing? Detective Manners: This maniac was rambling about demons and then he started smashing his head on the rock! He just started smashing his head on the rock! I think he's on PCP or something!<br /><br />LOL!",1,0,0.058730675593093945
"Okay, first of all I got this movie as a Christmas present so it was FREE! FIRST - This movie was meant to be in stereoscopic 3D. It is for the most part, but whenever the main character is in her car the movie falls flat to 2D! What!!?!?! It's not that hard to film in a car!!! SECOND - The story isn't very good. There are a lot of things wrong with it.<br /><br />THIRD - Why are they showing all of the deaths in the beginning of the film! It made the movie suck whenever some was going to get killed!!! Watch it for a good laugh , but don't waste your time buying it. Just download it or something for cheap.",1,0,0.04373895476719606
"China O'Brien (1990) was an attempt to make Cynthia Rothrock a star in the United States. This Golden Harvet production was helmed by veteran director Robert Clouse. Sadly he was either lucky with Enter the Dragon or he's lost his touch because he's not that great of a director. The only reason to watch this movie is to see the fighting skills of Ms. Rothrock and Richard Norton. If this movie was directed by Corey Yuen or Hoi Meng it could have been an action classic instead of a cheesy straight-to-video action flick.<br /><br />China O'Brien returns home to help out her dad. He's having trouble with the local mob and he needs her help. So she returns home and restores order (with the help of two unlikely people). But will they be enough to topple Mister Big and his evil cronies?<br /><br />If you're a big Cynthia Rothrock fan then this movie's catered for you. I only enjoyed the fighting scenes, everything else is rubbish. Why didn't Raymond Chow shell out a few shekels and hired a top notch action director?<br /><br />Recommended.",1,0,0.25226888872110953
"Any one who has seen Mel Gibson's The Passion of the Christ and was bothered by the gory violence would want to see this film instead. Though it wasn't a success in th box office or TV ratings, The Fox Movie Channel still finds a real good motive to show this anually. I liked the way that they trained Chris Sarandon and the men who portrayed his disciples to sing in Hebrew.Though Sarandon didn't have long hair like any other Jesus would in other films, his looks are pretty close to what a Jewish man would appear. What surprised me or startled me was the scene where Caiaphas told Jesus about Pilate ""And don't ever forget, that you are a Jew!"" Though that may have not been a racist remark,Colin Blakely was trying to make Chris Sarandon look like garbage in the eyes of the prominent men of those days.Keith Michell's portrayal of Pilate was hulking, comparing with his previous performances in ""The Story of Jacob and Joseph"" and ""The Story of David"". But if you compare his portrayal of Pilate with Telly Savala's or Hurd Hatfield, you can say that he really painted well the impression of a Roman procurator.",1,0,0.31077681059762857
"This is simply the funniest movie I've seen in a long time. The bad acting, bad script, bad scenery, bad costumes, bad camera work and bad special effects are so stupid that you find yourself reeling with laughter.<br /><br />So it's not gonna win an Oscar but if you've got beer and friends round then you can't go wrong.",1,0,0.014532465476637139
"After all the crap that Hollywood (and the Indies) have churned out, we finally get a movie that delivers some scary moments. There are some clichéd moments, but I'm not sure it's possible nowadays to make an entirely original movie. There's not much new here...it's just done well.<br /><br />Make sure and pay attention, as the ""subtle"" scares come quickly and often. This is not a movie to watch while you're eating pizza.<br /><br />There's one very well-written red herring in this movie and, unfortunately, one very poorly-cast role. Cheri Christian just doesn't make an effective Julie (the wife/mother). For one thing, she's totally unsympathetic. I know, I know...she's just gone through a traumatic experience. But the viewer never gets to know her as she ""normally"" is and the relationship between her and her husband is rather discomforting (in an unintentional way). I think that the director had meant for us to have some sympathy for her, but I never did.<br /><br />Finally, a thumbs-up for the ending, which is both disturbing and satisfying. It could easily have been cheapened with a sound effect at the beginning of the end credits, but the director wisely resisted.<br /><br />This is not a masterpiece by any means, but it IS a good, old-fashioned scary movie...something that's rather rare nowadays.",1,0,0.23464721471397673
"Dolph Lundgren is back! Detention marks Dolphs first film in nearly 2 years, and that is following the delayed Hidden Agenda. This film still marks an improvement for Dolph over his cheapie trilogy of Jill Rips, Agent Red and Stormcatcher. However this film is well below the standard of Hidden Agenda, which was better in almost every respect. What this film does have in it's favour from Dolph's previous outing, is a sense of cheesy fun. The film also has a rejuvenated Dolph back in a high action role, and it's good to see Dolph doing his own stunts again.<br /><br />The films story is ludicrous and prime B-movie material. An ex-military man is now a teacher and on his last day of teaching, whilst taking a Detention class, he runs into some Slovakian bad guys who have taken over the school to use as cover for a big drug deal. The film has no originality but in a movie of this type you need to have a sense of fun with all the cliches. If you take it too seriously the audience will find little to enjoy. Thankfully the filmmakers don't take matters too seriously and along with all the action cliches you can think of and the predictability, this film has a so bad it's enjoyable kind of vibe.<br /><br />Where the film is let down is miss-using a fairly decent budget. The budget of around 10 million has not been well spent. It's all up on screen with plenty of carnage and big explosions but a lot of the shootouts lack imagination. The opening action is okay but after that the good moments become more sparse. There are some good moments. You have a car careering through school hallways for example and a decent shootout at the beginning, with plenty of destruction. The rest of the shootouts are fairly mechanical but there is plenty going on onscreen. <br /><br />As for the cast. Hidden Agenda boasted the best cast Dolph has worked with in ages. There was a good standard of actors for a DTV film. This however has problems. The actors are on the most part bad. The bad guys are terrible, but the lead bad guy has a kind of enjoyable cheesiness because Alex Karsis plays it so over the top and without the hint of any menace that you can laugh at the pure badness. The teenagers of the piece are actually good but they are playing such cliched characters. They all hate authority, each other and all have bad attitudes and of course by the end they learn important life lessons, but generally they are decent and Chris Collins in particular has a likeability. This movie is all about Dolph though. While this film is nowhere near his best, it is nowhere near his worst. It also marks a turning point in his career. He is now back in good shape, and will be in even better shape in his next film Direct Action. Dolph looks enthusiastic here, he does all his own stunts and it is good to see him play the typical action man (running from explosions in slow-mo, one liners, and handling large weapons) again in a movie like his older ones, albeit with less flair and imagination than cliched films like Army Of One. It is good to see Dolph looking energised. His films of the last 8 or so years have seen Dolph looking a little more weary, and using doubles a lot (he still does all the fights himself though) but the new streamlined Dolph seems up for it.<br /><br />Overall this is watchable if only for the cheese value and Dolph in prime action man mode. There's not a single surprise but it has a laughably inept kind of charm. **",1,0,0.2844033772083668
"Financially strapped Paramount pulled out all the stops for this '34 stage adaptation entry: big budget, large cast, extravagant production and Mitch Leisen tagged as the director. What happened? Two things: Busby Berkeley didn't work for the out-of focus rock and a murder mystery script that didn't deserve to be in the same trash can as the worst Charlie Chan first draft down the street. I have to believe that the cutting was out of Leisen's hands since the great Duke Ellington's number is savagely chopped, but that doesn't mean that it ain't worth a look: the 'Sweet Marihuana' number featuring topless chorus girls is a mind blower, considering the looming production code and it also has the ravishing Toby Wing (whose unfortunately fed horrible lines and playing the prototype dumb blonde) as a chorion hot for an otherwise preoccupied Jack Oakie. Carl Brisson's acting is bland as Melba Toast but he's a competent singer. MacLaglen reaches for new plateaus as a stereotypical dumb detective. And try to spot Lucy in the chorus. This rates a 7.0 as a curiosity. Feb 2010 re-think: I recently gave the film another look and now feel I was wrong to berate the lack of Busby Berkeley production numbers. I can understand Leisen's argument for more realistic production numbers within the context of the plot. I still have enormous issues with the editing however. Paramount, the raciest major studio in town, faced huge issues with the Production Code at the worst possible time in it's history, financially speaking, and pulled out all the stops on this one (also check out 1934's Search for Beauty). A must see for pre-code buffs.",1,0,0.15869783385457256
"Was this based on a comic-book? A video-game? A drawing by a 3 year-old? <br /><br />There is nothing in this movie to be taken seriously at all; not the characters, not the dialog, not the plot, not the action. Nothing. We have high-tech international terrorists/criminals who bicker like pre-school kids, Stallone's man-of-steel-type resilience towards ice-cold weather, dialog so dumb that it's sometimes almost hilarious, and so on. Even the codename that the bad guys use is dumb (""tango-tango""). A film that entertains through some suspense, good action-sequences, and a nice snowy mountainous setting. Oh, yes: and the unintentional humour.<br /><br />The film opens with some truly bad and unconvincing gay banter between our go-lucky and happy characters who are obviously having a ""swell"" time. Then comes a sweat-inducing failed-rescue part, which should make anyone with fear-of-heights problems want to pull their hair out. And then we have some more bad dialog, and after that some more great action. This is the rhythm of the film in a nutshell. <br /><br />Stallone's melodramatic exchange with Turner, when they meet after a long time, is so soapy, so clichéd, so fake, and so bad that it should force a chuckle out of any self-respecting viewer. Soon after this display of awful dialog-writing, we are witnesses to a spectacular and excellently shot hijack of an airplane. The entire action is one big absurdity, but it's mindless fun at its best. Although the rest of the action is exciting and fun, the airplane scenes are truly the highlight of the film. After the landing, our master-criminals seek for a guide and end up with Stallone and Rooker. They send Stallone to fetch the first case of money, but somehow they do everything to make it as difficult as possible for him to reach it; they take most of his clothes off (so he can freeze) and they won't give him the equipment he needs (so he can fall off). DO THESE GANGSTERS WANT THEIR MONEY FETCHED OR NOT??? Very silly. Apparently they don't trust Stallone, but surely they know that they can always black-mail him by using Rooker as a hostage. Nevertheless, our gangsters make Stallone's climb difficult, if for no logical reasons then to at least show us how truly evil they are - lest there be any doubts. And for those who might still doubt how evil the bad guys are, they overact, brag, and snicker in a truly evil manner. Everyone convinced? Good. You'd better be. Otherwise the writers will throw in a mass execution of twenty school children, just to make sure that the evilness of the bad guys is crystal-clear to everyone.<br /><br />The old guy who flies the chopper... How the hell did he fall for the trap? Firstly, he must have been warned by the MTV airhead about the criminals, and secondly, he must have heard Stallone's and Rooker's voices on the walkie-talkies. A whole bunch of idiotic verbal exchanges take place, with Lithgow having the questionable honour of getting most of the silly lines. ""Get off my back!"" Lithgow: ""I haven't even started climbing on your back."" Or, Lithgow to Stallone: ""We had a deal, but now we only have each other!"" And as for Lithgow's gang of murderers: these guys never seem to want to kill immediately. They are very creative about it; they philosophize, pretend that they are playing football with your body, and so on. <br /><br />Stallone co-wrote this thing. I have no idea what drugs he was on when he did it. I'd hate to think the script is this bad because of a low I.Q.",1,0,0.06761842726940347
"I don't know why I like this movie so well, but I never get tired of watching it.",1,0,0.21673853580520613
"Bad script, bad direction, over the top performances, overwrought dialogue. What more could you ask for? For laughs, it just doesn't get any better than this. Zadora's over-acting combined with the cliched scenarios she finds herself in make for an hilarious parody of the ""Hollywood"" machine. Almost as funny as ""Spinal Tap"" even though it was clearly not intended as such. Don't miss Ray Liotta's debut film line, ""Looks like a penis.""",1,0,0.07560772645417893
"This is the definitive movie version of Hamlet. Branagh cuts nothing, but there are no wasted moments.",1,0,0.30589520924843394
"This incredibly formulaic flick from the ""Walker, Texas Ranger"" squad contains some of the most unbelievable scenes ever witnessed within a TV movie. In addition, one can pretty much predict the outcome from the get-go. However, it's a fun little movie that gets the job done: it entertains. That's all it was meant to do and it does so. The stunts and explosions are fun and exciting and the plot isn't half bad. The acting is also decent, which isn't much of a surprise, because everyone knows that Chuck Norris is no Steven Seagal. If you're a fan of the genre (and of ""Walker, Texas Ranger""), you will definitely love this. If not, then don't waste your time. 8/10",1,0,0.25303891496479247
"Sometimes they get lucky and have a hit on their hands (Wayne's World, the first one, not the second). But most often they have duds (It's Pat comes to mind rather quickly). This time out it's Tim Meadows as The Ladies Man. This movie falls somewhere in between a hit and a dud. It was very funny for the first 20 minutes, but then, as usually happens with SNL skits, it starts to slow down, before finally ending, long after it should have.<br /><br />Tim Meadows is Leon Phelps, a radio DJ with a nightly show called The Ladies Man. He answers any and all questions dealing with sex and relationships, usually in the crudest way possible. Everything seems to ultimately come down to the butt. After pushing the buttons of the station manager, Leon, along with his producer Julie (Karyn Parsons) gets fired, and needs to find another job. Out of the random blue, comes a letter from one of his ex-ladies. The letter offers him wealth and luxury for the rest of his life, the only problem being that the letter isn't signed. So Leon needs to track down all the women he's been with to find the woman of his dreams. But sometimes, as Billy Dee Williams says in the film, the woman of your dreams is standing right in front of you. There is also a sub-plot about a bunch of guys who's wives/girlfriends have all slept with Leon, and they want to first figure out who he is (by a tattoo he has on a part of his anatomy), then kill him. Leading this bunch of guys is, surprise! Will Ferrell from SNL. First off, I thought the sub-plot was rather lame. The singing and dancing stuff was just completely worthless. I usually like Will Ferrell but here he just never clicked for me. And the rest of the guys were just schlubs who tagged along, and in the end all decided that having their wives/girlfriends cheat on them was in fact their fault. So back to the main story. The story basically centers around Leon and sex. So what it comes down to is, if you don't like the character of Leon, you won't like the movie. His voice, his mannerisms, his dialogue is what carries the movie. I am not a big fan of Tim Meadows. I never thought he was a particularly good actor on SNL. The only thing I ever really liked of his, was his Ladies Man skits. But the best thing about those, is that they usually involved the guest host (remember the one with Cameron Diaz?), and they were short. For about 5 minutes, they were pretty funny. And here, for about 20 minutes, it's really funny. What I thought was good about the character in the movie, is that he stayed in character throughout. He never wavered from his wanted to just get laid persona. Until right at the end where there was this transformation, and the ever present speech to tie things up. Other than that, it was pretty good at keeping Leon as Leon, and not changing him into something less crude than he was. There isn't a lot of substance to this movie, if you couldn't guess. But like I said earlier, the beginning of the movie I found to be very funny. Some real laugh out loud moments, all revolving around sex and his crudeness. The problem of course with this movie, and most other SNL spin offs, is that these are characters that are only supposed to be shown for a few minutes at a time. Stretching the concept into 80 minutes is very difficult. That difficulty is obviously why they needed the sub-plot, because without it, this movie would have been a little under an hour. When it was good, it was good, but when it wasn't good, it got to be boring.<br /><br />So overall, The Ladies Man wasn't as bad as other SNL films, but it wasn't as good as others. It had some funny moments, the first 20 minutes was pretty good, but the rest of it dragged on. There was an unnecessary sub-plot whose only purpose was to lengthen the film. The bottom line is, if you like Tim Meadows and his Leon Phelps character, you'll be able to watch the film. If he annoys you, don't even bother going. Unless you just want to see Tiffani Theissen in some nice revealing clothing. <br /><br />",1,0,0.08681004623793095
"But the opposite, sorry bud, i completely understand how you can be dragged into a film because you relate to the subject ( and you have). This film is terrible, the main character would give any charlie brown subtitler a run for his money he just constantly mumbles which is always a laugh, most scenes just feel awkward with characters more often than not gazing across to another with a look of...its your line now, then i will react. Best British comedy? Please buddy, have a strong word with your bad bad self...at the end of the day ...the sun goes down...and this film is Awful. I mean well done to the people involved...they have made a film...and maybe motorbike enthusiasts may be into it but people that still live here on earth with an actual sense of humour will struggle with this more than smiling at the Christmas present they're nan bought them...was that overly harsh? i do apologise...",1,0,0.10057673622102817
"The movie wasn't all that great. The book is better. But the movie wasn't all that bad either. It was interesting to say the least. The plot had enough suspense to keep me watching although I wouldn't say I was actually interested in the movie itself. Janine Turner and Antonio Sabato Jr are both gorgeous enough to keep you watching :)They have a few cute scene's that should appeal to the romantic's. Overall I'd give the movie a 7 or 8. It wasn't bad, Just a little lacking plot wise.",1,0,0.08806436374144433
"""The Ladies Man"" suffers a common problem among movies based on ""Saturday Night Live"" skits. And that is, a sketch that usually succeeds in five minutes will not do so well in ninety minutes. Although this movie does have its laughs, like Tim Meadows as Leon Phelps, a sex-maniac straight out of the '70s, and Will Ferrell as a wrestling-obsessed husband cuckolded by Leon. So this movie is funny enough, but it's no ""Wayne's World""!",1,0,0.1882876962465279
"Just two comments....SEVEN years apart? Hardly evidence of the film's relentless pulling-power! As has been mentioned, the low-budget telemovie status of 13 GANTRY ROW is a mitigating factor in its limited appeal. Having said that however the thing is not without merit - either as entertainment or as a fright outing per se.<br /><br />True, the plot at its most basic is a re-working of THE AMITYVILLE HORROR - only without much horror. More a case of intrigue! Gibney might have made a more worthwhile impression if she had played Halifax -investigating a couple of seemingly unconnected murders with the ""house"" as the main suspect. The script is better than average and the production overall of a high standard. It just fails to engage the viewer particularly at key moments.<br /><br />Having picked the DVD up for a mere $3.95 last week at my regular video store, I cannot begrudge the expenditure. $10.95 would be an acceptable price for the film. Just don't expect fireworks!",1,0,0.186177798609371
"I cannot say this movie is a disappointment because I read some reviews before watching and it did not do as well as I thought it would have. The bar was not set that high, so the fact that my expectations were met is not saying much.<br /><br />The Good: The city of New York. If you live in the city like me, you'll recognize certain places and understand that the city is supposed to be more than just a setting, rather one of the main characters. There are genuinely tender moments, humorous conversations, and plot twists left and right which all keep things interesting.<br /><br />The Bad: The first thing I thought after leaving the theater was that I wanted more, but not in the positive ""leave them wanting more"" fashion. Certainly the good skits/scenes outweigh the bad, but there are a lot of skits that fall within the ""in-between"" category, too many in fact, which is what ultimately brings the movie down. Also, New York City's diversity, though hinted at though the many distant pans of the city and mentioned in conversation throughout the movie, is never really realized or analyzed to the point of doing the city justice. For example, many of the skits involve well to do middle aged whites. I mean I know the city is home to many of the said demographic but come on, Paris Je'taime's plot and character diversity makes New York City look like Lancaster, PA, or someplace really white. It is just disappointing to see the city shortchanged on its heritage like that.<br /><br />Still, even after having said this, I would recommend giving New York, I Love You a view. Who knows, maybe you'll disagree with my opinion and maybe you won't. You will never know until you see it for yourself. This review is not meant to deter anyone from watching this movie, as everyone's opinion on art differs. I'm just giving you a very vague heads up on what to expect.",1,0,0.20162429089346032
"...........as I was when I saw this movie) I will never watch this movie again, not because it is a bad movie, but because it scared me so much! As I said, I was 14 when my English teacher decided to show it to us; the reason for this is that we had read an extract from the book.<br /><br />All the girls in my class were TERRIFIED when the Woman in Black comes through the window and floats over Kidd's bed, although, just before that there is something that also frightened us, which was when Kidd finds the toy soldier underneath his pillow, and he hears a child's voice say ""It's for you"". That scene still haunts me to this day, nearly 7 YEARS after I saw the film.<br /><br />If you are easily scared, AVOID THIS FILM!!!!!!!!",1,0,0.28432279154332357
"I first heard of this movie after purchasing the 1976 flick ""Snuff"". I was told that Devil's Experiment was much better so naturally I went ahead and ordered the Guinea Pig box set. I was really interested to hear that Charlie Sheen had come out trying to ban either this movie or the second one, so my interest was peaked.<br /><br />Devil's Experiment is a short film with no story, no character development. Just 3 men torturing a woman for about 45 minutes. They torture her in various ways like beating her, spinning her in circles over and over again then forcing her to drink alcohol, forcing her to listen to hi-pitched noise for 24 hours, smash her hand with a mallet, burning and putting maggots on the burns, throwing guts at her, and ultimately shoving a sharp needle through her eye.<br /><br />I must say that a lot of this movie was fake, like the beating scenes. But then, some of it was actually well done as far as grossing you out. The scenes in which the woman is being spun around in circles was making me dizzy watching it. Or the scene in which she is forced to listen to sharp noise for 24 hours is painful to think about. The worst is the eye scene. I didn't shutter when watching it but simply thought ""Damn, that looks pretty good for such a low budget movie"". I did enjoy the flick but I don't know if I can really recommend this unless you have seen most of what the horror genre has to offer. 7/10",1,0,0.12979867312145935
"I feel very sorry for people who go to movies with a pad and pencil to write down flaws and keep notes on how bad a movie is. I feel equally contempt for people who go to movies and CAN'T suspend reality and/or let themselves enjoy 90 minutes aways from their boring or busy lives! Get a GRIP people. ECGTB is a very ENTERTAINING movie. If you take movies seriously, this is NOT for you. If you are expecting the movie to resemble the book in ANY way, this is not for you. But if you enjoyed the utter hilarity of Priscilla Queen of the Desert, or the ""what the hell am I watching"" of Moulin Rouge. Or the gross out comedy of ""The Sweetest Thing"" Then let yourself escape to Cowgirls. It has some really funny parts. Hilarious actually. It also has some really good music;kudos to kd.lang. Also did I mention it has 90 minutes of Uma Thurman.....need I say more?",1,0,0.23007257583637972
"Like one of the previous commenters said, this had the foundations of a great movie but something happened on the way to delivery. Such a waste because Collette's performance was eerie and Williams was believable. I just kept waiting for it to get better. I don't think it was bad editing or needed another director, it could have just been the film. It came across as a Canadian movie, something like the first few seasons of X-Files. Not cheap, just hokey. Also, it needed a little more suspense. Something that makes you jump off your seat. The movie reached that moment then faded away; kind of like a false climax. I can see how being too suspenseful would have taken away from the ""reality"" of the story but I thought that part was reached when Gabriel was in the hospital looking for the boy. This movie needs to have a Director's cut that tries to fix these problems.",1,0,0.21805555465142487
"What do you do with a 14-inch cocked porn star who was involved in drugs and murder, and then died of AIDS? You make a movie, of course. The probable reason why it wasn't made earlier is the fact that Eddie Nash would have been in the way of its production. So it's no coincidence that the film was made just a little while after Nash was sent to prison.<br /><br />The best thing about the movie is its quick pace. There is no time wasted on unnecessary crap. And why would it be? There is too much good material here to require dull filler scenes.The cast is good. Kilmer has been mediocre in a string of movies, so here was finally a role quite suitable for him. Bosworth is cute so it's irrelevant how she acts (she's solid), and McDermott, who is otherwise quite annoying, is rather good, to a large extent because he is wearing so much facial hair that I didn't recognize him at first. (I wish they did that to Cruise in every movie so I wouldn't have to watch his dumb face.) I utterly failed to recognize Christina Applegate, and wouldn't have known she was in it, had I not seen her name in the end-credits. Kudrow is charming as ever, a bit unusual to see her in a dramatic role. (Btw, ""Friends"" is the worst TV sitcom of all time.) The only casting choices that were questionable were an early near-cameo by Carrie Fischer and the totally absurd inclusion of the 90s moron Janeane Garofalo. You thought I'd include Paris Hilton, too, didn't you? No, I think Hilton is the ideal choice in her 10-second appearance as a dumb whore. Because the film is about decadence, among other things  and about a porn actor  she fits in perfectly.",1,0,0.14400917411115327
"This film Evil Breed: The legend of samhain contains very little thought or effort. It is ridiculed with specs of ultra fast ""slasher"" style death and plain disgusting acts of death. The acting was rated a D as the actors show very little ability, and the stupidity of them in the film is too questionable. The way they portrayed what people their ages act like was incredibly different. The odd split of porn is fit in thought it really doesn't offer much, and any area that is respectable but is quite quickly run down with absolute gut wrenching death. Example is the poor fellow whom is disemboweled from his anus, and the scene lasts for about 5 minutes. It is terribly obvious of how little of a fight the kids put up. This film is a good choice for someone who likes to watch some awful deaths and practically torture.",1,0,0.0961730710734187
"B Movie? Yes. DIY? Yes. First Movie? Yes. But Aestheically A+. This movie definitely had some bad sound/editing/lighting/acting/etc. etc. problems. However, this movie has many positive things about it. First off, the most annoying character dies first! Second, its made to be a parody/funny B Rated Horror movie. The comments our killer makes to his victims left me and my friends rolling around on the floor laughing.<br /><br />The problem is a lot of people try to take every independent movie and expect it to be a masterpiece. Take it for what it is, a bunch of kids right out of high school made their first movie. For what it is, just that, it is really good.",1,0,0.24540162519070072
"This did for crime what ""Not Another Teen Movie"" did for school. I laughed all the way through as 2 inept gangs warred with each other and among themselves. An unsubtle comedy using overt jokes and gags that kept me rolling all the way. I suppose the biggest gag in the entire film was that time never seemed to go forward leaving the characters trapped in the 30's.",1,0,0.14996100203155455
"I saw this movie with a bunch of friends and although only two of us walked out of the cinema thinking how cool it was, the others just laughed and commented on how stupid it was. Well that was because it isn't supposed to be taken so seriously, basically it is a a movie that mocks horror flicks and does a damn good job.. There seems to be another movie coming out like that too, umm... Scary Movie?? Well this is Aussie, and original!!! Jessica Napier does a surperb performance and Sarah Kants has a definate bright future in acting! I hope to see more of them. Molly Ringwald was a good move, and Kylie was an even better move. The Impossible Princess was Queen of the screen!! I recommend seeing this flick, as you'll be guessing until the very end the connection with Raffy, Hilary and The movie that never got finished 20 years ago.",1,0,0.24498238054926
"I rented the film (I don't think it got a theatrical release here) out expecting the worse. The previews made the film look awful. I was in fact very surprised, it was well worth watching; it was loosely scripted, almost like an ensemble piece of film. It had some very funny moments in it and although flawed is an effective satire on the show and the people on the show without being too scathing. It is flawed, mainly by the awful soundtrack of bludgeoning 'comedy' effects but on the whole it comes across as honest and generally true to form of the show in an altmanesque or Larry Sanders way.<br /><br />At the moment it is the fashion to be critical of Jerry Springer, he is also an easy target. Springer could have made Citizen Kane and it would be proclaimed 'the worst film ever made'. I recommend this film for anybody interested in the show. A flawed but innovative and interesting piece of film.",1,0,0.30081995609257406
